country,variable,percentile,year,value,source_alpha2
AF,sptincj992,p99p100,1994,0.1622,AF
AF,sptincj992,p99p100,1995,0.1622,AF
AF,sptincj992,p99p100,1996,0.1622,AF
AF,sptincj992,p99p100,1997,0.1622,AF
AF,sptincj992,p99p100,1998,0.1622,AF
AF,sptincj992,p99p100,1999,0.1622,AF
AF,sptincj992,p99p100,2000,0.1622,AF
AF,sptincj992,p99p100,2001,0.1622,AF
AF,sptincj992,p99p100,2002,0.1622,AF
AF,sptincj992,p99p100,2003,0.1622,AF
AF,sptincj992,p99p100,2004,0.1622,AF
AF,sptincj992,p99p100,2005,0.1622,AF
AF,sptincj992,p99p100,2006,0.1622,AF
AF,sptincj992,p99p100,2007,0.1622,AF
AF,sptincj992,p99p100,2008,0.1622,AF
AF,sptincj992,p99p100,2009,0.1536,AF
AF,sptincj992,p99p100,2010,0.1511,AF
AF,sptincj992,p99p100,2011,0.1432,AF
AF,sptincj992,p99p100,2012,0.1382,AF
AF,sptincj992,p99p100,2013,0.1409,AF
AF,sptincj992,p99p100,2014,0.1429,AF
AF,sptincj992,p99p100,2015,0.1438,AF
AF,sptincj992,p99p100,2016,0.1471,AF
AF,sptincj992,p99p100,2017,0.1508,AF
AF,sptincj992,p99p100,2018,0.1508,AF
AF,sptincj992,p99p100,2019,0.1508,AF
AF,sptincj992,p99p100,2020,0.1508,AF
AF,sptincj992,p99p100,2021,0.1508,AF
AF,sptincj992,p99p100,2022,0.1508,AF
AF,sptincj992,p99p100,2023,0.1508,AF
AF,sptincj992,p99p100,2024,0.1508,AF
AG,gptincj992,p0p100,1980,0.6852,AG
AG,gptincj992,p0p100,1981,0.6854,AG
AG,gptincj992,p0p100,1982,0.6857000000000001,AG
AG,gptincj992,p0p100,1983,0.6859000000000001,AG
AG,gptincj992,p0p100,1984,0.6861,AG
AG,gptincj992,p0p100,1985,0.6863,AG
AG,gptincj992,p0p100,1986,0.6866,AG
AG,gptincj992,p0p100,1987,0.6868000000000001,AG
AG,gptincj992,p0p100,1988,0.6871,AG
AG,gptincj992,p0p100,1989,0.6873,AG
AG,gptincj992,p0p100,1990,0.6876,AG
AG,gptincj992,p0p100,1991,0.6868000000000001,AG
AG,gptincj992,p0p100,1992,0.6859000000000001,AG
AG,gptincj992,p0p100,1993,0.6851,AG
AG,gptincj992,p0p100,1994,0.6842,AG
AG,gptincj992,p0p100,1995,0.6834,AG
AG,gptincj992,p0p100,1996,0.6826,AG
AG,gptincj992,p0p100,1997,0.6818000000000001,AG
AG,gptincj992,p0p100,1998,0.681,AG
AG,gptincj992,p0p100,1999,0.6802,AG
AG,gptincj992,p0p100,2000,0.6794,AG
AG,gptincj992,p0p100,2001,0.6781,AG
AG,gptincj992,p0p100,2002,0.6768000000000001,AG
AG,gptincj992,p0p100,2003,0.6756,AG
AG,gptincj992,p0p100,2004,0.6745,AG
AG,gptincj992,p0p100,2005,0.6734,AG
AG,gptincj992,p0p100,2006,0.6724,AG
AG,gptincj992,p0p100,2007,0.6714,AG
AG,gptincj992,p0p100,2008,0.6704,AG
AG,gptincj992,p0p100,2009,0.6695,AG
AG,gptincj992,p0p100,2010,0.6687000000000001,AG
AG,gptincj992,p0p100,2011,0.6601,AG
AG,gptincj992,p0p100,2012,0.6516000000000001,AG
AG,gptincj992,p0p100,2013,0.6431,AG
AG,gptincj992,p0p100,2014,0.6347,AG
AG,gptincj992,p0p100,2015,0.6264000000000001,AG
AG,gptincj992,p0p100,2016,0.6182000000000001,AG
AG,gptincj992,p0p100,2017,0.6099,AG
AG,gptincj992,p0p100,2018,0.6018,AG
AG,gptincj992,p0p100,2019,0.5937,AG
AG,gptincj992,p0p100,2020,0.5857,AG
AG,gptincj992,p0p100,2021,0.5857,AG
AG,gptincj992,p0p100,2022,0.5857,AG
AG,gptincj992,p0p100,2023,0.5857,AG
AG,gptincj992,p0p100,2024,0.5857,AG
AG,sptincj992,p0p50,1980,0.0819,AG
AG,sptincj992,p0p50,1981,0.0816,AG
AG,sptincj992,p0p50,1982,0.0813,AG
AG,sptincj992,p0p50,1983,0.081,AG
AG,sptincj992,p0p50,1984,0.0807,AG
AG,sptincj992,p0p50,1985,0.0803,AG
AG,sptincj992,p0p50,1986,0.08,AG
AG,sptincj992,p0p50,1987,0.0796,AG
AG,sptincj992,p0p50,1988,0.0793,AG
AG,sptincj992,p0p50,1989,0.0789,AG
AG,sptincj992,p0p50,1990,0.0785,AG
AG,sptincj992,p0p50,1991,0.0789,AG
AG,sptincj992,p0p50,1992,0.0793,AG
AG,sptincj992,p0p50,1993,0.0797,AG
AG,sptincj992,p0p50,1994,0.08,AG
AG,sptincj992,p0p50,1995,0.0804,AG
AG,sptincj992,p0p50,1996,0.0807,AG
AG,sptincj992,p0p50,1997,0.0811,AG
AG,sptincj992,p0p50,1998,0.0814,AG
AG,sptincj992,p0p50,1999,0.0818,AG
AG,sptincj992,p0p50,2000,0.0821,AG
AG,sptincj992,p0p50,2001,0.0826,AG
AG,sptincj992,p0p50,2002,0.083,AG
AG,sptincj992,p0p50,2003,0.0835,AG
AG,sptincj992,p0p50,2004,0.0839,AG
AG,sptincj992,p0p50,2005,0.0843,AG
AG,sptincj992,p0p50,2006,0.0846,AG
AG,sptincj992,p0p50,2007,0.085,AG
AG,sptincj992,p0p50,2008,0.0853,AG
AG,sptincj992,p0p50,2009,0.0857,AG
AG,sptincj992,p0p50,2010,0.086,AG
AG,sptincj992,p0p50,2011,0.0917,AG
AG,sptincj992,p0p50,2012,0.0974,AG
AG,sptincj992,p0p50,2013,0.103,AG
AG,sptincj992,p0p50,2014,0.1086,AG
AG,sptincj992,p0p50,2015,0.1141,AG
AG,sptincj992,p0p50,2016,0.1197,AG
AG,sptincj992,p0p50,2017,0.1251,AG
AG,sptincj992,p0p50,2018,0.1306,AG
AG,sptincj992,p0p50,2019,0.136,AG
AG,sptincj992,p0p50,2020,0.1413,AG
AG,sptincj992,p0p50,2021,0.1413,AG
AG,sptincj992,p0p50,2022,0.1413,AG
AG,sptincj992,p0p50,2023,0.1413,AG
AG,sptincj992,p0p50,2024,0.1413,AG
AG,sptincj992,p90p100,1980,0.5594,AG
AG,sptincj992,p90p100,1981,0.5593,AG
AG,sptincj992,p90p100,1982,0.5593,AG
AG,sptincj992,p90p100,1983,0.5593,AG
AG,sptincj992,p90p100,1984,0.5592,AG
AG,sptincj992,p90p100,1985,0.5592,AG
AG,sptincj992,p90p100,1986,0.5592,AG
AG,sptincj992,p90p100,1987,0.5591,AG
AG,sptincj992,p90p100,1988,0.5591,AG
AG,sptincj992,p90p100,1989,0.5591,AG
AG,sptincj992,p90p100,1990,0.559,AG
AG,sptincj992,p90p100,1991,0.558,AG
AG,sptincj992,p90p100,1992,0.557,AG
AG,sptincj992,p90p100,1993,0.556,AG
AG,sptincj992,p90p100,1994,0.555,AG
AG,sptincj992,p90p100,1995,0.554,AG
AG,sptincj992,p90p100,1996,0.5531,AG
AG,sptincj992,p90p100,1997,0.5521,AG
AG,sptincj992,p90p100,1998,0.5512,AG
AG,sptincj992,p90p100,1999,0.5503,AG
AG,sptincj992,p90p100,2000,0.5494,AG
AG,sptincj992,p90p100,2001,0.5477000000000001,AG
AG,sptincj992,p90p100,2002,0.546,AG
AG,sptincj992,p90p100,2003,0.5445,AG
AG,sptincj992,p90p100,2004,0.543,AG
AG,sptincj992,p90p100,2005,0.5416000000000001,AG
AG,sptincj992,p90p100,2006,0.5403,AG
AG,sptincj992,p90p100,2007,0.539,AG
AG,sptincj992,p90p100,2008,0.5378000000000001,AG
AG,sptincj992,p90p100,2009,0.5366000000000001,AG
AG,sptincj992,p90p100,2010,0.5355,AG
AG,sptincj992,p90p100,2011,0.5303,AG
AG,sptincj992,p90p100,2012,0.5252,AG
AG,sptincj992,p90p100,2013,0.52,AG
AG,sptincj992,p90p100,2014,0.515,AG
AG,sptincj992,p90p100,2015,0.5099,AG
AG,sptincj992,p90p100,2016,0.5049,AG
AG,sptincj992,p90p100,2017,0.4999,AG
AG,sptincj992,p90p100,2018,0.4950000000000001,AG
AG,sptincj992,p90p100,2019,0.4901,AG
AG,sptincj992,p90p100,2020,0.4852,AG
AG,sptincj992,p90p100,2021,0.4852,AG
AG,sptincj992,p90p100,2022,0.4852,AG
AG,sptincj992,p90p100,2023,0.4852,AG
AG,sptincj992,p90p100,2024,0.4852,AG
AG,sptincj992,p99p100,1980,0.2375,AG
AG,sptincj992,p99p100,1981,0.2364,AG
AG,sptincj992,p99p100,1982,0.2353,AG
AG,sptincj992,p99p100,1983,0.2342,AG
AG,sptincj992,p99p100,1984,0.2331,AG
AG,sptincj992,p99p100,1985,0.2319,AG
AG,sptincj992,p99p100,1986,0.2307,AG
AG,sptincj992,p99p100,1987,0.2295,AG
AG,sptincj992,p99p100,1988,0.2283,AG
AG,sptincj992,p99p100,1989,0.227,AG
AG,sptincj992,p99p100,1990,0.2258,AG
AG,sptincj992,p99p100,1991,0.2257,AG
AG,sptincj992,p99p100,1992,0.2255,AG
AG,sptincj992,p99p100,1993,0.2254,AG
AG,sptincj992,p99p100,1994,0.2253,AG
AG,sptincj992,p99p100,1995,0.2252,AG
AG,sptincj992,p99p100,1996,0.2251,AG
AG,sptincj992,p99p100,1997,0.225,AG
AG,sptincj992,p99p100,1998,0.2249,AG
AG,sptincj992,p99p100,1999,0.2248,AG
AG,sptincj992,p99p100,2000,0.2247,AG
AG,sptincj992,p99p100,2001,0.2231,AG
AG,sptincj992,p99p100,2002,0.2216,AG
AG,sptincj992,p99p100,2003,0.2202,AG
AG,sptincj992,p99p100,2004,0.2189,AG
AG,sptincj992,p99p100,2005,0.2176,AG
AG,sptincj992,p99p100,2006,0.2164,AG
AG,sptincj992,p99p100,2007,0.2153,AG
AG,sptincj992,p99p100,2008,0.2142,AG
AG,sptincj992,p99p100,2009,0.2131,AG
AG,sptincj992,p99p100,2010,0.2121,AG
AG,sptincj992,p99p100,2011,0.212,AG
AG,sptincj992,p99p100,2012,0.212,AG
AG,sptincj992,p99p100,2013,0.212,AG
AG,sptincj992,p99p100,2014,0.212,AG
AG,sptincj992,p99p100,2015,0.2119,AG
AG,sptincj992,p99p100,2016,0.2119,AG
AG,sptincj992,p99p100,2017,0.2119,AG
AG,sptincj992,p99p100,2018,0.2118,AG
AG,sptincj992,p99p100,2019,0.2118,AG
AG,sptincj992,p99p100,2020,0.2118,AG
AG,sptincj992,p99p100,2021,0.2118,AG
AG,sptincj992,p99p100,2022,0.2118,AG
AG,sptincj992,p99p100,2023,0.2118,AG
AG,sptincj992,p99p100,2024,0.2118,AG
AI,gptincj992,p0p100,1980,0.6852,AI
AI,gptincj992,p0p100,1981,0.6854,AI
AI,gptincj992,p0p100,1982,0.6857000000000001,AI
AI,gptincj992,p0p100,1983,0.6859000000000001,AI
AI,gptincj992,p0p100,1984,0.6861,AI
AI,gptincj992,p0p100,1985,0.6863,AI
AI,gptincj992,p0p100,1986,0.6866,AI
AI,gptincj992,p0p100,1987,0.6868000000000001,AI
AI,gptincj992,p0p100,1988,0.6871,AI
AI,gptincj992,p0p100,1989,0.6873,AI
AI,gptincj992,p0p100,1990,0.6876,AI
AI,gptincj992,p0p100,1991,0.6868000000000001,AI
AI,gptincj992,p0p100,1992,0.6859000000000001,AI
AI,gptincj992,p0p100,1993,0.6851,AI
AI,gptincj992,p0p100,1994,0.6842,AI
AI,gptincj992,p0p100,1995,0.6834,AI
AI,gptincj992,p0p100,1996,0.6826,AI
AI,gptincj992,p0p100,1997,0.6818000000000001,AI
AI,gptincj992,p0p100,1998,0.681,AI
AI,gptincj992,p0p100,1999,0.6802,AI
AI,gptincj992,p0p100,2000,0.6794,AI
AI,gptincj992,p0p100,2001,0.6781,AI
AI,gptincj992,p0p100,2002,0.6768000000000001,AI
AI,gptincj992,p0p100,2003,0.6756,AI
AI,gptincj992,p0p100,2004,0.6745,AI
AI,gptincj992,p0p100,2005,0.6734,AI
AI,gptincj992,p0p100,2006,0.6724,AI
AI,gptincj992,p0p100,2007,0.6714,AI
AI,gptincj992,p0p100,2008,0.6704,AI
AI,gptincj992,p0p100,2009,0.6695,AI
AI,gptincj992,p0p100,2010,0.6687000000000001,AI
AI,gptincj992,p0p100,2011,0.6601,AI
AI,gptincj992,p0p100,2012,0.6516000000000001,AI
AI,gptincj992,p0p100,2013,0.6431,AI
AI,gptincj992,p0p100,2014,0.6347,AI
AI,gptincj992,p0p100,2015,0.6264000000000001,AI
AI,gptincj992,p0p100,2016,0.6182000000000001,AI
AI,gptincj992,p0p100,2017,0.6099,AI
AI,gptincj992,p0p100,2018,0.6018,AI
AI,gptincj992,p0p100,2019,0.5937,AI
AI,gptincj992,p0p100,2020,0.5857,AI
AI,gptincj992,p0p100,2021,0.5857,AI
AI,gptincj992,p0p100,2022,0.5857,AI
AI,gptincj992,p0p100,2023,0.5857,AI
AI,gptincj992,p0p100,2024,0.5857,AI
AI,sptincj992,p0p50,1980,0.0819,AI
AI,sptincj992,p0p50,1981,0.0816,AI
AI,sptincj992,p0p50,1982,0.0813,AI
AI,sptincj992,p0p50,1983,0.081,AI
AI,sptincj992,p0p50,1984,0.0807,AI
AI,sptincj992,p0p50,1985,0.0803,AI
AI,sptincj992,p0p50,1986,0.08,AI
AI,sptincj992,p0p50,1987,0.0796,AI
AI,sptincj992,p0p50,1988,0.0793,AI
AI,sptincj992,p0p50,1989,0.0789,AI
AI,sptincj992,p0p50,1990,0.0785,AI
AI,sptincj992,p0p50,1991,0.0789,AI
AI,sptincj992,p0p50,1992,0.0793,AI
AI,sptincj992,p0p50,1993,0.0797,AI
AI,sptincj992,p0p50,1994,0.08,AI
AI,sptincj992,p0p50,1995,0.0804,AI
AI,sptincj992,p0p50,1996,0.0807,AI
AI,sptincj992,p0p50,1997,0.0811,AI
AI,sptincj992,p0p50,1998,0.0814,AI
AI,sptincj992,p0p50,1999,0.0818,AI
AI,sptincj992,p0p50,2000,0.0821,AI
AI,sptincj992,p0p50,2001,0.0826,AI
AI,sptincj992,p0p50,2002,0.083,AI
AI,sptincj992,p0p50,2003,0.0835,AI
AI,sptincj992,p0p50,2004,0.0839,AI
AI,sptincj992,p0p50,2005,0.0843,AI
AI,sptincj992,p0p50,2006,0.0846,AI
AI,sptincj992,p0p50,2007,0.085,AI
AI,sptincj992,p0p50,2008,0.0853,AI
AI,sptincj992,p0p50,2009,0.0857,AI
AI,sptincj992,p0p50,2010,0.086,AI
AI,sptincj992,p0p50,2011,0.0917,AI
AI,sptincj992,p0p50,2012,0.0974,AI
AI,sptincj992,p0p50,2013,0.103,AI
AI,sptincj992,p0p50,2014,0.1086,AI
AI,sptincj992,p0p50,2015,0.1141,AI
AI,sptincj992,p0p50,2016,0.1197,AI
AI,sptincj992,p0p50,2017,0.1251,AI
AI,sptincj992,p0p50,2018,0.1306,AI
AI,sptincj992,p0p50,2019,0.136,AI
AI,sptincj992,p0p50,2020,0.1413,AI
AI,sptincj992,p0p50,2021,0.1413,AI
AI,sptincj992,p0p50,2022,0.1413,AI
AI,sptincj992,p0p50,2023,0.1413,AI
AI,sptincj992,p0p50,2024,0.1413,AI
AI,sptincj992,p90p100,1980,0.5594,AI
AI,sptincj992,p90p100,1981,0.5593,AI
AI,sptincj992,p90p100,1982,0.5593,AI
AI,sptincj992,p90p100,1983,0.5593,AI
AI,sptincj992,p90p100,1984,0.5592,AI
AI,sptincj992,p90p100,1985,0.5592,AI
AI,sptincj992,p90p100,1986,0.5592,AI
AI,sptincj992,p90p100,1987,0.5591,AI
AI,sptincj992,p90p100,1988,0.5591,AI
AI,sptincj992,p90p100,1989,0.5591,AI
AI,sptincj992,p90p100,1990,0.559,AI
AI,sptincj992,p90p100,1991,0.558,AI
AI,sptincj992,p90p100,1992,0.557,AI
AI,sptincj992,p90p100,1993,0.556,AI
AI,sptincj992,p90p100,1994,0.555,AI
AI,sptincj992,p90p100,1995,0.554,AI
AI,sptincj992,p90p100,1996,0.5531,AI
AI,sptincj992,p90p100,1997,0.5521,AI
AI,sptincj992,p90p100,1998,0.5512,AI
AI,sptincj992,p90p100,1999,0.5503,AI
AI,sptincj992,p90p100,2000,0.5494,AI
AI,sptincj992,p90p100,2001,0.5477000000000001,AI
AI,sptincj992,p90p100,2002,0.546,AI
AI,sptincj992,p90p100,2003,0.5445,AI
AI,sptincj992,p90p100,2004,0.543,AI
AI,sptincj992,p90p100,2005,0.5416000000000001,AI
AI,sptincj992,p90p100,2006,0.5403,AI
AI,sptincj992,p90p100,2007,0.539,AI
AI,sptincj992,p90p100,2008,0.5378000000000001,AI
AI,sptincj992,p90p100,2009,0.5366000000000001,AI
AI,sptincj992,p90p100,2010,0.5355,AI
AI,sptincj992,p90p100,2011,0.5303,AI
AI,sptincj992,p90p100,2012,0.5252,AI
AI,sptincj992,p90p100,2013,0.52,AI
AI,sptincj992,p90p100,2014,0.515,AI
AI,sptincj992,p90p100,2015,0.5099,AI
AI,sptincj992,p90p100,2016,0.5049,AI
AI,sptincj992,p90p100,2017,0.4999,AI
AI,sptincj992,p90p100,2018,0.4950000000000001,AI
AI,sptincj992,p90p100,2019,0.4901,AI
AI,sptincj992,p90p100,2020,0.4852,AI
AI,sptincj992,p90p100,2021,0.4852,AI
AI,sptincj992,p90p100,2022,0.4852,AI
AI,sptincj992,p90p100,2023,0.4852,AI
AI,sptincj992,p90p100,2024,0.4852,AI
AI,sptincj992,p99p100,1980,0.2375,AI
AI,sptincj992,p99p100,1981,0.2364,AI
AI,sptincj992,p99p100,1982,0.2353,AI
AI,sptincj992,p99p100,1983,0.2342,AI
AI,sptincj992,p99p100,1984,0.2331,AI
AI,sptincj992,p99p100,1985,0.2319,AI
AI,sptincj992,p99p100,1986,0.2307,AI
AI,sptincj992,p99p100,1987,0.2295,AI
AI,sptincj992,p99p100,1988,0.2283,AI
AI,sptincj992,p99p100,1989,0.227,AI
AI,sptincj992,p99p100,1990,0.2258,AI
AI,sptincj992,p99p100,1991,0.2257,AI
AI,sptincj992,p99p100,1992,0.2255,AI
AI,sptincj992,p99p100,1993,0.2254,AI
AI,sptincj992,p99p100,1994,0.2253,AI
AI,sptincj992,p99p100,1995,0.2252,AI
AI,sptincj992,p99p100,1996,0.2251,AI
AI,sptincj992,p99p100,1997,0.225,AI
AI,sptincj992,p99p100,1998,0.2249,AI
AI,sptincj992,p99p100,1999,0.2248,AI
AI,sptincj992,p99p100,2000,0.2247,AI
AI,sptincj992,p99p100,2001,0.2231,AI
AI,sptincj992,p99p100,2002,0.2216,AI
AI,sptincj992,p99p100,2003,0.2202,AI
AI,sptincj992,p99p100,2004,0.2189,AI
AI,sptincj992,p99p100,2005,0.2176,AI
AI,sptincj992,p99p100,2006,0.2164,AI
AI,sptincj992,p99p100,2007,0.2153,AI
AI,sptincj992,p99p100,2008,0.2142,AI
AI,sptincj992,p99p100,2009,0.2131,AI
AI,sptincj992,p99p100,2010,0.2121,AI
AI,sptincj992,p99p100,2011,0.212,AI
AI,sptincj992,p99p100,2012,0.212,AI
AI,sptincj992,p99p100,2013,0.212,AI
AI,sptincj992,p99p100,2014,0.212,AI
AI,sptincj992,p99p100,2015,0.2119,AI
AI,sptincj992,p99p100,2016,0.2119,AI
AI,sptincj992,p99p100,2017,0.2119,AI
AI,sptincj992,p99p100,2018,0.2118,AI
AI,sptincj992,p99p100,2019,0.2118,AI
AI,sptincj992,p99p100,2020,0.2118,AI
AI,sptincj992,p99p100,2021,0.2118,AI
AI,sptincj992,p99p100,2022,0.2118,AI
AI,sptincj992,p99p100,2023,0.2118,AI
AI,sptincj992,p99p100,2024,0.2118,AI
AM,gptincj992,p0p100,1980,0.3359,AM
AM,gptincj992,p0p100,1981,0.3363,AM
AM,gptincj992,p0p100,1982,0.3367,AM
AM,gptincj992,p0p100,1983,0.3371,AM
AM,gptincj992,p0p100,1984,0.3375,AM
AM,gptincj992,p0p100,1985,0.3379,AM
AM,gptincj992,p0p100,1986,0.3381,AM
AM,gptincj992,p0p100,1987,0.3382,AM
AM,gptincj992,p0p100,1988,0.3384,AM
AM,gptincj992,p0p100,1989,0.3404,AM
AM,gptincj992,p0p100,1990,0.3258,AM
AM,gptincj992,p0p100,1991,0.3691,AM
AM,gptincj992,p0p100,1992,0.4123,AM
AM,gptincj992,p0p100,1993,0.4556,AM
AM,gptincj992,p0p100,1994,0.499,AM
AM,gptincj992,p0p100,1995,0.5427000000000001,AM
AM,gptincj992,p0p100,1996,0.5884,AM
AM,gptincj992,p0p100,1997,0.5762,AM
AM,gptincj992,p0p100,1998,0.562,AM
AM,gptincj992,p0p100,1999,0.5529000000000001,AM
AM,gptincj992,p0p100,2000,0.5394,AM
AM,gptincj992,p0p100,2001,0.5303,AM
AM,gptincj992,p0p100,2002,0.5353,AM
AM,gptincj992,p0p100,2003,0.5268,AM
AM,gptincj992,p0p100,2004,0.5556,AM
AM,gptincj992,p0p100,2005,0.5488000000000001,AM
AM,gptincj992,p0p100,2006,0.4849,AM
AM,gptincj992,p0p100,2007,0.4966,AM
AM,gptincj992,p0p100,2008,0.4811,AM
AM,gptincj992,p0p100,2009,0.4747,AM
AM,gptincj992,p0p100,2010,0.498,AM
AM,gptincj992,p0p100,2011,0.482,AM
AM,gptincj992,p0p100,2012,0.4818,AM
AM,gptincj992,p0p100,2013,0.4894,AM
AM,gptincj992,p0p100,2014,0.4991,AM
AM,gptincj992,p0p100,2015,0.5113,AM
AM,gptincj992,p0p100,2016,0.5156000000000001,AM
AM,gptincj992,p0p100,2017,0.539,AM
AM,gptincj992,p0p100,2018,0.5399,AM
AM,gptincj992,p0p100,2019,0.5021,AM
AM,gptincj992,p0p100,2020,0.5021,AM
AM,gptincj992,p0p100,2021,0.5021,AM
AM,gptincj992,p0p100,2022,0.5021,AM
AM,gptincj992,p0p100,2023,0.5021,AM
AM,gptincj992,p0p100,2024,0.5021,AM
AM,sptincj992,p0p50,1980,0.2773,AM
AM,sptincj992,p0p50,1981,0.2771,AM
AM,sptincj992,p0p50,1982,0.2769,AM
AM,sptincj992,p0p50,1983,0.2767,AM
AM,sptincj992,p0p50,1984,0.2765,AM
AM,sptincj992,p0p50,1985,0.2762,AM
AM,sptincj992,p0p50,1986,0.2761,AM
AM,sptincj992,p0p50,1987,0.276,AM
AM,sptincj992,p0p50,1988,0.2758,AM
AM,sptincj992,p0p50,1989,0.2738,AM
AM,sptincj992,p0p50,1990,0.2837,AM
AM,sptincj992,p0p50,1991,0.2592,AM
AM,sptincj992,p0p50,1992,0.2347,AM
AM,sptincj992,p0p50,1993,0.2101,AM
AM,sptincj992,p0p50,1994,0.1855,AM
AM,sptincj992,p0p50,1995,0.1607,AM
AM,sptincj992,p0p50,1996,0.1348,AM
AM,sptincj992,p0p50,1997,0.1423,AM
AM,sptincj992,p0p50,1998,0.1512,AM
AM,sptincj992,p0p50,1999,0.1568,AM
AM,sptincj992,p0p50,2000,0.1648,AM
AM,sptincj992,p0p50,2001,0.1702,AM
AM,sptincj992,p0p50,2002,0.1684,AM
AM,sptincj992,p0p50,2003,0.1753,AM
AM,sptincj992,p0p50,2004,0.1614,AM
AM,sptincj992,p0p50,2005,0.1648,AM
AM,sptincj992,p0p50,2006,0.1932,AM
AM,sptincj992,p0p50,2007,0.1856,AM
AM,sptincj992,p0p50,2008,0.1933,AM
AM,sptincj992,p0p50,2009,0.1974,AM
AM,sptincj992,p0p50,2010,0.1878,AM
AM,sptincj992,p0p50,2011,0.1948,AM
AM,sptincj992,p0p50,2012,0.1963,AM
AM,sptincj992,p0p50,2013,0.1906,AM
AM,sptincj992,p0p50,2014,0.1857,AM
AM,sptincj992,p0p50,2015,0.1803,AM
AM,sptincj992,p0p50,2016,0.1736,AM
AM,sptincj992,p0p50,2017,0.1683,AM
AM,sptincj992,p0p50,2018,0.1674,AM
AM,sptincj992,p0p50,2019,0.1859,AM
AM,sptincj992,p0p50,2020,0.1859,AM
AM,sptincj992,p0p50,2021,0.1859,AM
AM,sptincj992,p0p50,2022,0.1859,AM
AM,sptincj992,p0p50,2023,0.1859,AM
AM,sptincj992,p0p50,2024,0.1859,AM
AM,sptincj992,p90p100,1980,0.2472,AM
AM,sptincj992,p90p100,1981,0.2472,AM
AM,sptincj992,p90p100,1982,0.2471,AM
AM,sptincj992,p90p100,1983,0.2471,AM
AM,sptincj992,p90p100,1984,0.2471,AM
AM,sptincj992,p90p100,1985,0.2471,AM
AM,sptincj992,p90p100,1986,0.2468,AM
AM,sptincj992,p90p100,1987,0.2466,AM
AM,sptincj992,p90p100,1988,0.2464,AM
AM,sptincj992,p90p100,1989,0.2457,AM
AM,sptincj992,p90p100,1990,0.2395,AM
AM,sptincj992,p90p100,1991,0.2774,AM
AM,sptincj992,p90p100,1992,0.3152,AM
AM,sptincj992,p90p100,1993,0.3531,AM
AM,sptincj992,p90p100,1994,0.391,AM
AM,sptincj992,p90p100,1995,0.4291,AM
AM,sptincj992,p90p100,1996,0.4677,AM
AM,sptincj992,p90p100,1997,0.4587,AM
AM,sptincj992,p90p100,1998,0.4485,AM
AM,sptincj992,p90p100,1999,0.4417,AM
AM,sptincj992,p90p100,2000,0.4309,AM
AM,sptincj992,p90p100,2001,0.4231,AM
AM,sptincj992,p90p100,2002,0.4291,AM
AM,sptincj992,p90p100,2003,0.4255,AM
AM,sptincj992,p90p100,2004,0.4567,AM
AM,sptincj992,p90p100,2005,0.45,AM
AM,sptincj992,p90p100,2006,0.3777,AM
AM,sptincj992,p90p100,2007,0.3841,AM
AM,sptincj992,p90p100,2008,0.3696,AM
AM,sptincj992,p90p100,2009,0.3637,AM
AM,sptincj992,p90p100,2010,0.3912,AM
AM,sptincj992,p90p100,2011,0.3729,AM
AM,sptincj992,p90p100,2012,0.377,AM
AM,sptincj992,p90p100,2013,0.3799,AM
AM,sptincj992,p90p100,2014,0.3916,AM
AM,sptincj992,p90p100,2015,0.4056,AM
AM,sptincj992,p90p100,2016,0.3983,AM
AM,sptincj992,p90p100,2017,0.435,AM
AM,sptincj992,p90p100,2018,0.4374,AM
AM,sptincj992,p90p100,2019,0.396,AM
AM,sptincj992,p90p100,2020,0.396,AM
AM,sptincj992,p90p100,2021,0.396,AM
AM,sptincj992,p90p100,2022,0.396,AM
AM,sptincj992,p90p100,2023,0.396,AM
AM,sptincj992,p90p100,2024,0.396,AM
AM,sptincj992,p99p100,1980,0.0406,AM
AM,sptincj992,p99p100,1981,0.0422,AM
AM,sptincj992,p99p100,1982,0.0438,AM
AM,sptincj992,p99p100,1983,0.0454,AM
AM,sptincj992,p99p100,1984,0.0469,AM
AM,sptincj992,p99p100,1985,0.0484,AM
AM,sptincj992,p99p100,1986,0.05,AM
AM,sptincj992,p99p100,1987,0.0515,AM
AM,sptincj992,p99p100,1988,0.053,AM
AM,sptincj992,p99p100,1989,0.0559,AM
AM,sptincj992,p99p100,1990,0.0745,AM
AM,sptincj992,p99p100,1991,0.0936,AM
AM,sptincj992,p99p100,1992,0.1128,AM
AM,sptincj992,p99p100,1993,0.1319,AM
AM,sptincj992,p99p100,1994,0.1511,AM
AM,sptincj992,p99p100,1995,0.1703,AM
AM,sptincj992,p99p100,1996,0.1897,AM
AM,sptincj992,p99p100,1997,0.1844,AM
AM,sptincj992,p99p100,1998,0.1777,AM
AM,sptincj992,p99p100,1999,0.1739,AM
AM,sptincj992,p99p100,2000,0.1589,AM
AM,sptincj992,p99p100,2001,0.1471,AM
AM,sptincj992,p99p100,2002,0.1601,AM
AM,sptincj992,p99p100,2003,0.1702,AM
AM,sptincj992,p99p100,2004,0.188,AM
AM,sptincj992,p99p100,2005,0.1833,AM
AM,sptincj992,p99p100,2006,0.1315,AM
AM,sptincj992,p99p100,2007,0.1283,AM
AM,sptincj992,p99p100,2008,0.1259,AM
AM,sptincj992,p99p100,2009,0.1219,AM
